evento_id,tipo,subtipo,calle,lat,lon,timestamp,fecha_evento,hora_evento,fuente,procesado
hazard_1744582446000_-33.882814_-70.736248,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 5 Sur,-33.882814,-70.736248,1744582446000,2025-04-13T22:14:06Z,22:14:06,scraper,False
hazard_1744582462000_-33.878375_-70.737626,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 5 Sur,-33.878375,-70.737626,1744582462000,2025-04-13T22:14:22Z,22:14:22,scraper,False
hazard_1744582473000_-33.435156_-70.603779,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Pocuro,-33.435156,-70.603779,1744582473000,2025-04-13T22:14:33Z,22:14:33,scraper,False
hazard_1744582489000_-33.428386_-70.664941,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Costanera Norte,-33.428386,-70.664941,1744582489000,2025-04-13T22:14:49Z,22:14:49,scraper,False
hazard_1744582521000_-33.657725_-70.586213,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Alcalde Hernán Prieto,-33.657725,-70.586213,1744582521000,2025-04-13T22:15:21Z,22:15:21,scraper,False
hazard_1744582537000_-33.579258_-70.611641,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Caletera Acceso Sur,-33.579258,-70.611641,1744582537000,2025-04-13T22:15:37Z,22:15:37,scraper,False
hazard_1744582542000_-33.455269_-70.768214,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Autopista Vespucio Norte,-33.455269,-70.768214,1744582542000,2025-04-13T22:15:42Z,22:15:42,scraper,False
hazard_1744582547000_-33.460804_-70.716047,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Gladys Marín Millie,-33.460804,-70.716047,1744582547000,2025-04-13T22:15:47Z,22:15:47,scraper,False
hazard_1744582554000_-33.655649_-70.586448,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Alcalde Hernán Prieto,-33.655649,-70.586448,1744582554000,2025-04-13T22:15:54Z,22:15:54,scraper,False
hazard_1744582557000_-33.300953_-70.700219,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 57 CH / Autopista Los Libertadores,-33.300953,-70.700219,1744582557000,2025-04-13T22:15:57Z,22:15:57,scraper,False
hazard_1744582608000_-33.559918_-70.710423,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Central,-33.559918,-70.710423,1744582608000,2025-04-13T22:16:48Z,22:16:48,scraper,False
hazard_1744582611000_-34.128914_-70.783086,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 5 Sur,-34.128914,-70.783086,1744582611000,2025-04-13T22:16:51Z,22:16:51,scraper,False
hazard_1744582627000_-33.121032_-70.823647,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 5 Norte,-33.121032,-70.823647,1744582627000,2025-04-13T22:17:07Z,22:17:07,scraper,False
hazard_1744582644000_-33.131313_-70.669799,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 57 CH / Autopista Los Libertadores,-33.131313,-70.669799,1744582644000,2025-04-13T22:17:24Z,22:17:24,scraper,False
hazard_1744582648000_-33.646159_-70.587537,HAZARD,HAZARD_ON_ROAD,Av. Alcalde Hernán Prieto,-33.646159,-70.587537,1744582648000,2025-04-13T22:17:28Z,22:17:28,scraper,False
hazard_1744582676000_-33.439539_-70.659583,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Central,-33.439539,-70.659583,1744582676000,2025-04-13T22:17:56Z,22:17:56,scraper,False
hazard_1744582676000_-33.439951_-70.659604,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Central,-33.439951,-70.659604,1744582676000,2025-04-13T22:17:56Z,22:17:56,scraper,False
hazard_1744582676000_-33.653779_-70.714287,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Central,-33.653779,-70.714287,1744582676000,2025-04-13T22:17:56Z,22:17:56,scraper,False
hazard_1744582678000_-33.580753_-70.847737,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 78,-33.580753,-70.847737,1744582678000,2025-04-13T22:17:58Z,22:17:58,scraper,False
hazard_1744582680000_-33.577057_-70.629598,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Santa Rosa,-33.577057,-70.629598,1744582680000,2025-04-13T22:18:00Z,22:18:00,scraper,False
hazard_1744582688000_-33.539969_-70.571494,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. La Florida,-33.539969,-70.571494,1744582688000,2025-04-13T22:18:08Z,22:18:08,scraper,False
hazard_1744582707000_-33.145048_-70.802586,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 5 Norte,-33.145048,-70.802586,1744582707000,2025-04-13T22:18:27Z,22:18:27,scraper,False
hazard_1744582736000_-33.451821_-70.631738,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. 10 de Julio Huamachuco,-33.451821,-70.631738,1744582736000,2025-04-13T22:18:56Z,22:18:56,scraper,False
hazard_1744582823000_-33.451622_-70.633924,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. 10 de Julio Huamachuco,-33.451622,-70.633924,1744582823000,2025-04-13T22:20:23Z,22:20:23,scraper,False
hazard_1744582845000_-34.045498_-70.728596,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 5 Sur,-34.045498,-70.728596,1744582845000,2025-04-13T22:20:45Z,22:20:45,scraper,False
hazard_1744582881000_-33.399259_-70.597017,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,General John O'Brien,-33.399259,-70.597017,1744582881000,2025-04-13T22:21:21Z,22:21:21,scraper,False
hazard_1744582883000_-33.402172_-70.714433,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. José Manuel Balmaceda,-33.402172,-70.714433,1744582883000,2025-04-13T22:21:23Z,22:21:23,scraper,False
hazard_1744582916000_-33.424306_-70.553502,HAZARD,HAZARD_ON_ROAD,sin información,-33.424306,-70.553502,1744582916000,2025-04-13T22:21:56Z,22:21:56,scraper,False
hazard_1744582930000_-33.448417_-70.623162,HAZARD,HAZARD_ON_ROAD,Tegualda,-33.448417,-70.623162,1744582930000,2025-04-13T22:22:10Z,22:22:10,scraper,False
hazard_1744582931000_-33.634992_-70.645735,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 79,-33.634992,-70.645735,1744582931000,2025-04-13T22:22:11Z,22:22:11,scraper,False
hazard_1744582942000_-33.510917_-70.589783,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Departamental > Oriente,-33.510917,-70.589783,1744582942000,2025-04-13T22:22:22Z,22:22:22,scraper,False
hazard_1744582945000_-33.674204_-71.101694,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 78,-33.674204,-71.101694,1744582945000,2025-04-13T22:22:25Z,22:22:25,scraper,False
hazard_1744582952000_-33.454618_-70.600433,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Irarrázaval,-33.454618,-70.600433,1744582952000,2025-04-13T22:22:32Z,22:22:32,scraper,False
hazard_1744583001000_-33.649723_-70.611655,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Virginia Subercaseaux,-33.649723,-70.611655,1744583001000,2025-04-13T22:23:21Z,22:23:21,scraper,False
hazard_1744583021000_-33.146856_-70.800996,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 5 Norte,-33.146856,-70.800996,1744583021000,2025-04-13T22:23:41Z,22:23:41,scraper,False
hazard_1744583037000_-33.462722_-70.573931,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Américo Vespucio,-33.462722,-70.573931,1744583037000,2025-04-13T22:23:57Z,22:23:57,scraper,False
hazard_1744583053000_-33.488002_-70.751244,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Pajaritos,-33.488002,-70.751244,1744583053000,2025-04-13T22:24:13Z,22:24:13,scraper,False
hazard_1744583064000_-33.585641_-70.700998,HAZARD,HAZARD_WEATHER,Balmaceda,-33.585641,-70.700998,1744583064000,2025-04-13T22:24:24Z,22:24:24,scraper,False
hazard_1744583078000_-33.457794_-70.925506,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 68,-33.457794,-70.925506,1744583078000,2025-04-13T22:24:38Z,22:24:38,scraper,False
hazard_1744583089000_-33.457599_-70.921332,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 68,-33.457599,-70.921332,1744583089000,2025-04-13T22:24:49Z,22:24:49,scraper,False
hazard_1744583093000_-33.425582_-70.622877,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Costanera Norte,-33.425582,-70.622877,1744583093000,2025-04-13T22:24:53Z,22:24:53,scraper,False
hazard_1744583131000_-34.160624_-70.793515,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 5 Sur,-34.160624,-70.793515,1744583131000,2025-04-13T22:25:31Z,22:25:31,scraper,False
hazard_1744583165000_-33.418081_-70.790941,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Autopista Costanera Norte,-33.418081,-70.790941,1744583165000,2025-04-13T22:26:05Z,22:26:05,scraper,False
hazard_1744583187000_-34.179021_-70.790422,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 5 Sur,-34.179021,-70.790422,1744583187000,2025-04-13T22:26:27Z,22:26:27,scraper,False
hazard_1744583191000_-33.653694_-71.342955,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 78,-33.653694,-71.342955,1744583191000,2025-04-13T22:26:31Z,22:26:31,scraper,False
hazard_1744583244000_-33.479092_-70.695821,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 78,-33.479092,-70.695821,1744583244000,2025-04-13T22:27:24Z,22:27:24,scraper,False
hazard_1744583248000_-33.374249_-70.680949,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Marsella,-33.374249,-70.680949,1744583248000,2025-04-13T22:27:28Z,22:27:28,scraper,False
hazard_1744583276000_-33.454372_-70.652258,HAZARD,HAZARD_ON_ROAD,Av. 10 de Julio Huamachuco,-33.454372,-70.652258,1744583276000,2025-04-13T22:27:56Z,22:27:56,scraper,False
hazard_1744583299000_-33.453135_-70.691232,HAZARD,HAZARD_ON_ROAD_OBJECT,Autopista Central - Eje Gral. Velásquez,-33.453135,-70.691232,1744583299000,2025-04-13T22:28:19Z,22:28:19,scraper,False
hazard_1744583312000_-33.454448_-70.654752,HAZARD,HAZARD_ON_ROAD,Av. 10 de Julio Huamachuco,-33.454448,-70.654752,1744583312000,2025-04-13T22:28:32Z,22:28:32,scraper,False
hazard_1744583342000_-33.679183_-71.201309,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Padre Demetrio Bravo,-33.679183,-71.201309,1744583342000,2025-04-13T22:29:02Z,22:29:02,scraper,False
hazard_1744583347000_-33.332999_-70.705302,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Galvarino,-33.332999,-70.705302,1744583347000,2025-04-13T22:29:07Z,22:29:07,scraper,False
hazard_1744583353000_-33.332132_-70.705694,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Galvarino,-33.332132,-70.705694,1744583353000,2025-04-13T22:29:13Z,22:29:13,scraper,False
hazard_1744583356000_-33.656695_-70.715591,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Central,-33.656695,-70.715591,1744583356000,2025-04-13T22:29:16Z,22:29:16,scraper,False
hazard_1744583359000_-34.157664_-70.740877,HAZARD,HAZARD_ON_ROAD,Pasaje 23,-34.157664,-70.740877,1744583359000,2025-04-13T22:29:19Z,22:29:19,scraper,False
hazard_1744583383000_-33.365917_-70.699807,HAZARD,HAZARD_ON_ROAD_OBJECT,Av. Américo Vespucio,-33.365917,-70.699807,1744583383000,2025-04-13T22:29:43Z,22:29:43,scraper,False
hazard_1744583410000_-34.125248_-70.782212,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 5 Sur,-34.125248,-70.782212,1744583410000,2025-04-13T22:30:10Z,22:30:10,scraper,False
hazard_1744583412000_-33.535936_-70.668507,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Vespucio Sur,-33.535936,-70.668507,1744583412000,2025-04-13T22:30:12Z,22:30:12,scraper,False
hazard_1744583414000_-33.510317_-70.589917,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Departamental,-33.510317,-70.589917,1744583414000,2025-04-13T22:30:14Z,22:30:14,scraper,False
hazard_1744583415000_-33.365839_-70.699306,HAZARD,HAZARD_ON_ROAD_OBJECT,Av. Américo Vespucio,-33.365839,-70.699306,1744583415000,2025-04-13T22:30:15Z,22:30:15,scraper,False
hazard_1744583446000_-33.443953_-70.660269,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Manuel Rodríguez,-33.443953,-70.660269,1744583446000,2025-04-13T22:30:46Z,22:30:46,scraper,False
hazard_1744583459000_-33.577764_-70.564121,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. México,-33.577764,-70.564121,1744583459000,2025-04-13T22:30:59Z,22:30:59,scraper,False
hazard_1744583469000_-33.367872_-70.670862,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Pedro Fontova Norte,-33.367872,-70.670862,1744583469000,2025-04-13T22:31:09Z,22:31:09,scraper,False
hazard_1744583500000_-33.444716_-70.660308,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Salida 0a-N > Al Centro,-33.444716,-70.660308,1744583500000,2025-04-13T22:31:40Z,22:31:40,scraper,False
hazard_1744583501000_-33.477592_-70.631714,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Silva,-33.477592,-70.631714,1744583501000,2025-04-13T22:31:41Z,22:31:41,scraper,False
hazard_1744583514000_-33.478225_-70.682201,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Salida > General Velázquez / Buzeta,-33.478225,-70.682201,1744583514000,2025-04-13T22:31:54Z,22:31:54,scraper,False
hazard_1744583515000_-33.675805_-70.677886,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 79,-33.675805,-70.677886,1744583515000,2025-04-13T22:31:55Z,22:31:55,scraper,False
hazard_1744583566000_-33.876775_-70.738137,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 5 Sur,-33.876775,-70.738137,1744583566000,2025-04-13T22:32:46Z,22:32:46,scraper,False
hazard_1744583566000_-33.882248_-70.736366,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 5 Sur,-33.882248,-70.736366,1744583566000,2025-04-13T22:32:46Z,22:32:46,scraper,False
hazard_1744583600000_-33.583971_-70.845968,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 78,-33.583971,-70.845968,1744583600000,2025-04-13T22:33:20Z,22:33:20,scraper,False
hazard_1744583602000_-33.639279_-70.675333,HAZARD,HAZARD_ON_ROAD,Camino Nos a Los Morros,-33.639279,-70.675333,1744583602000,2025-04-13T22:33:22Z,22:33:22,scraper,False
hazard_1744583607000_-33.455233_-70.768255,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Autopista Vespucio Norte,-33.455233,-70.768255,1744583607000,2025-04-13T22:33:27Z,22:33:27,scraper,False
hazard_1744583633000_-33.296788_-70.731293,HAZARD,HAZARD_ON_ROAD_OBJECT,Ruta 5 Norte,-33.296788,-70.731293,1744583633000,2025-04-13T22:33:53Z,22:33:53,scraper,False
hazard_1744583639000_-33.329922_-70.745492,HAZARD,HAZARD_ON_ROAD,Av. General San Martín,-33.329922,-70.745492,1744583639000,2025-04-13T22:33:59Z,22:33:59,scraper,False
hazard_1744583650000_-33.499343_-70.793911,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 78,-33.499343,-70.793911,1744583650000,2025-04-13T22:34:10Z,22:34:10,scraper,False
hazard_1744583657000_-33.402918_-70.569502,HAZARD,HAZARD_ON_ROAD,Av. Manquehue,-33.402918,-70.569502,1744583657000,2025-04-13T22:34:17Z,22:34:17,scraper,False
hazard_1744583674000_-33.511389_-70.721189,HAZARD,HAZARD_ON_ROAD,Autopista Vespucio Sur,-33.511389,-70.721189,1744583674000,2025-04-13T22:34:34Z,22:34:34,scraper,False
hazard_1744583675000_-33.424112_-70.613061,HAZARD,HAZARD_ON_ROAD_OBJECT,Av. Providencia,-33.424112,-70.613061,1744583675000,2025-04-13T22:34:35Z,22:34:35,scraper,False
hazard_1744583715000_-33.375878_-70.556505,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Costanera Norte,-33.375878,-70.556505,1744583715000,2025-04-13T22:35:15Z,22:35:15,scraper,False
hazard_1744583726000_-33.039102_-71.125137,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Ruta F-100-G,-33.039102,-71.125137,1744583726000,2025-04-13T22:35:26Z,22:35:26,scraper,False
hazard_1744583730000_-33.653544_-71.318681,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 78,-33.653544,-71.318681,1744583730000,2025-04-13T22:35:30Z,22:35:30,scraper,False
hazard_1744583734000_-33.461376_-70.705173,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Las Rejas Sur,-33.461376,-70.705173,1744583734000,2025-04-13T22:35:34Z,22:35:34,scraper,False
hazard_1744583740000_-33.423091_-70.620857,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Salida 13 > La Concepción,-33.423091,-70.620857,1744583740000,2025-04-13T22:35:40Z,22:35:40,scraper,False
hazard_1744583742000_-33.656768_-70.715624,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Central,-33.656768,-70.715624,1744583742000,2025-04-13T22:35:42Z,22:35:42,scraper,False
hazard_1744583768000_-33.036574_-71.129622,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Ruta F-100-G,-33.036574,-71.129622,1744583768000,2025-04-13T22:36:08Z,22:36:08,scraper,False
hazard_1744583778000_-33.458115_-70.674928,HAZARD,HAZARD_ON_ROAD,San Alfonso,-33.458115,-70.674928,1744583778000,2025-04-13T22:36:18Z,22:36:18,scraper,False
hazard_1744583793000_-33.303565_-70.728473,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 5 Norte,-33.303565,-70.728473,1744583793000,2025-04-13T22:36:33Z,22:36:33,scraper,False
hazard_1744583801000_-33.470875_-70.616971,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Dr. Guillermo Mann,-33.470875,-70.616971,1744583801000,2025-04-13T22:36:41Z,22:36:41,scraper,False
hazard_1744583809000_-33.511211_-70.590042,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Américo Vespucio,-33.511211,-70.590042,1744583809000,2025-04-13T22:36:49Z,22:36:49,scraper,False
hazard_1744583820000_-33.458106_-70.713085,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. General Óscar Bonilla,-33.458106,-70.713085,1744583820000,2025-04-13T22:37:00Z,22:37:00,scraper,False
hazard_1744583857000_-33.629301_-70.764475,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Calera de Tango,-33.629301,-70.764475,1744583857000,2025-04-13T22:37:37Z,22:37:37,scraper,False
hazard_1744583870000_-33.631062_-70.866614,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 78,-33.631062,-70.866614,1744583870000,2025-04-13T22:37:50Z,22:37:50,scraper,False
hazard_1744583886000_-33.424931_-70.613977,HAZARD,HAZARD_ON_ROAD_OBJECT,Av. Providencia,-33.424931,-70.613977,1744583886000,2025-04-13T22:38:06Z,22:38:06,scraper,False
hazard_1744583886000_-33.424978_-70.614028,HAZARD,HAZARD_ON_ROAD_OBJECT,Av. Providencia,-33.424978,-70.614028,1744583886000,2025-04-13T22:38:06Z,22:38:06,scraper,False
hazard_1744583903000_-33.590691_-70.543879,HAZARD,HAZARD_ON_ROAD,San Ginés,-33.590691,-70.543879,1744583903000,2025-04-13T22:38:23Z,22:38:23,scraper,False
hazard_1744583931000_-34.124372_-70.782004,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 5 Sur,-34.124372,-70.782004,1744583931000,2025-04-13T22:38:51Z,22:38:51,scraper,False
hazard_1744583968000_-33.435432_-70.637926,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Costanera Norte,-33.435432,-70.637926,1744583968000,2025-04-13T22:39:28Z,22:39:28,scraper,False
hazard_1744583983000_-33.737069_-70.715646,HAZARD,HAZARD_ON_ROAD,sin información,-33.737069,-70.715646,1744583983000,2025-04-13T22:39:43Z,22:39:43,scraper,False
hazard_1744584016000_-33.367122_-70.681017,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Américo Vespucio,-33.367122,-70.681017,1744584016000,2025-04-13T22:40:16Z,22:40:16,scraper,False
hazard_1744584018000_-33.368341_-70.670849,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Pedro Fontova Norte,-33.368341,-70.670849,1744584018000,2025-04-13T22:40:18Z,22:40:18,scraper,False
hazard_1744584024000_-33.672695_-71.219205,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 78,-33.672695,-71.219205,1744584024000,2025-04-13T22:40:24Z,22:40:24,scraper,False
hazard_1744584026000_-33.492731_-70.764405,HAZARD,HAZARD_ON_ROAD,Ruta 78,-33.492731,-70.764405,1744584026000,2025-04-13T22:40:26Z,22:40:26,scraper,False
hazard_1744584027000_-33.412076_-70.792994,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Armando Cortínez,-33.412076,-70.792994,1744584027000,2025-04-13T22:40:27Z,22:40:27,scraper,False
hazard_1744584030000_-33.510612_-70.590284,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Departamental,-33.510612,-70.590284,1744584030000,2025-04-13T22:40:30Z,22:40:30,scraper,False
hazard_1744584037000_-33.492362_-70.585913,HAZARD,HAZARD_ON_ROAD,San Vicente de Paul,-33.492362,-70.585913,1744584037000,2025-04-13T22:40:37Z,22:40:37,scraper,False
hazard_1744584091000_-33.509324_-70.798653,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,El Conquistador,-33.509324,-70.798653,1744584091000,2025-04-13T22:41:31Z,22:41:31,scraper,False
hazard_1744584093000_-34.045756_-70.729029,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 5 Sur,-34.045756,-70.729029,1744584093000,2025-04-13T22:41:33Z,22:41:33,scraper,False
hazard_1744584115000_-33.219763_-70.677602,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 57 CH / Autopista Los Libertadores,-33.219763,-70.677602,1744584115000,2025-04-13T22:41:55Z,22:41:55,scraper,False
hazard_1744584174000_-33.457509_-70.921113,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 68,-33.457509,-70.921113,1744584174000,2025-04-13T22:42:54Z,22:42:54,scraper,False
hazard_1744584234000_-33.600968_-70.605572,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Ruta 79,-33.600968,-70.605572,1744584234000,2025-04-13T22:43:54Z,22:43:54,scraper,False
hazard_1744584245000_-32.953718_-70.821144,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 5 Norte,-32.953718,-70.821144,1744584245000,2025-04-13T22:44:05Z,22:44:05,scraper,False
hazard_1744584247000_-33.262929_-70.826397,HAZARD,HAZARD_WEATHER,Santa Inés,-33.262929,-70.826397,1744584247000,2025-04-13T22:44:07Z,22:44:07,scraper,False
hazard_1744584263000_-33.394627_-70.624428,HAZARD,HAZARD_ON_ROAD_OBJECT,Av. Américo Vespucio > Oriente,-33.394627,-70.624428,1744584263000,2025-04-13T22:44:23Z,22:44:23,scraper,False
hazard_1744584287000_-33.379841_-70.539992,HAZARD,HAZARD_WEATHER,Valle Central,-33.379841,-70.539992,1744584287000,2025-04-13T22:44:47Z,22:44:47,scraper,False
hazard_1744584300000_-33.477594_-70.742057,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Pajaritos,-33.477594,-70.742057,1744584300000,2025-04-13T22:45:00Z,22:45:00,scraper,False
hazard_1744584354000_-32.947412_-71.285455,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 60 CH,-32.947412,-71.285455,1744584354000,2025-04-13T22:45:54Z,22:45:54,scraper,False
hazard_1744584370000_-33.608932_-70.603538,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 79,-33.608932,-70.603538,1744584370000,2025-04-13T22:46:10Z,22:46:10,scraper,False
hazard_1744584382000_-33.440451_-70.627879,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Rancagua,-33.440451,-70.627879,1744584382000,2025-04-13T22:46:22Z,22:46:22,scraper,False
hazard_1744584406000_-33.435074_-70.603463,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Pocuro,-33.435074,-70.603463,1744584406000,2025-04-13T22:46:46Z,22:46:46,scraper,False
hazard_1744584407000_-33.426523_-70.622138,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Costanera Andrés Bello,-33.426523,-70.622138,1744584407000,2025-04-13T22:46:47Z,22:46:47,scraper,False
hazard_1744584433000_-33.788367_-70.794572,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta G-520,-33.788367,-70.794572,1744584433000,2025-04-13T22:47:13Z,22:47:13,scraper,False
hazard_1744584443000_-33.460772_-70.696262,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. 5 de Abril,-33.460772,-70.696262,1744584443000,2025-04-13T22:47:23Z,22:47:23,scraper,False
hazard_1744584446000_-33.297379_-70.864878,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta G-16,-33.297379,-70.864878,1744584446000,2025-04-13T22:47:26Z,22:47:26,scraper,False
hazard_1744584452000_-33.673937_-71.191252,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 78,-33.673937,-71.191252,1744584452000,2025-04-13T22:47:32Z,22:47:32,scraper,False
hazard_1744584460000_-33.035621_-71.131253,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Ruta F-100-G,-33.035621,-71.131253,1744584460000,2025-04-13T22:47:40Z,22:47:40,scraper,False
hazard_1744584460000_-33.790891_-70.746377,HAZARD,HAZARD_ON_ROAD_OBJECT,Ruta 5 Sur,-33.790891,-70.746377,1744584460000,2025-04-13T22:47:40Z,22:47:40,scraper,False
hazard_1744584470000_-33.788628_-70.745998,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 5 Sur,-33.788628,-70.745998,1744584470000,2025-04-13T22:47:50Z,22:47:50,scraper,False
hazard_1744584493000_-33.535921_-70.583991,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Rojas Magallanes,-33.535921,-70.583991,1744584493000,2025-04-13T22:48:13Z,22:48:13,scraper,False
hazard_1744584527000_-33.876908_-70.738095,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 5 Sur,-33.876908,-70.738095,1744584527000,2025-04-13T22:48:47Z,22:48:47,scraper,False
